,Loss_mae,Anomaly,Threshold_high,Threshold_low
2021-05-14 12:38:57.698963,0.011781509,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.699063,0.008637626,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.699163,0.029702304,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.699263,0.030826688,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.699363,0.029127778,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.699463,0.023279844,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.699563,0.028223727,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.699663,0.045748826,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.699763,0.008061783,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.699863,0.023667363,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.699963,0.019451823,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.700063,0.0110967485,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.700163,0.029942313,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.700263,0.015056899,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.700363,0.017629514,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.700463,0.044019498,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.700563,0.04371443,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.700663,0.020047827,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.700763,0.01569586,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.700863,0.02704502,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.700963,0.013690773,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.701063,0.017068706,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.701163,0.026309611,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.701263,0.02670607,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.701363,0.021190504,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.701463,0.013580607,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.701563,0.02768717,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.701663,0.031338092,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.701763,0.02314619,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.701863,0.0244176,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.701963,0.020729609,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.702063,0.021984113,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.702163,0.020676812,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.702263,0.019572867,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.702363,0.020086074,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.702463,0.009007201,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.702563,0.023794297,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.702663,0.0,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.702763,0.030118302,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.702863,0.025466185,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.702963,0.011044922,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.703063,0.04170387,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.703163,0.012871112,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.703263,0.021358592,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.703363,0.032995224,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.703463,0.010767498,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.703563,0.025733355,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.703663,0.018037196,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.703763,0.011823358,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.703863,0.047140308,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.703963,0.017696999,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.704063,0.013848401,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.704163,0.013268332,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.704263,0.042327102,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.704363,0.018282402,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.704463,0.021619389,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.704563,0.04294299,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.704663,0.019981798,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.704763,0.015355732,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.704863,0.02106156,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.704963,0.015478231,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.705063,0.007328938,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.705163,0.02861381,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.705263,0.019590952,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.705363,0.030646058,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.705463,0.015792793,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.705563,0.023562118,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.705663,0.04070621,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.705763,0.031448744,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.705863,0.019785022,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.705963,0.026321668,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.706063,0.013720566,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.706163,0.022440435,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.706263,0.049600195,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.706363,0.02387467,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.706463,0.00047599958,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.706563,0.023902176,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.706663,0.018330486,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.706763,0.021350209,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.706863,0.01125888,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.706963,0.017529879,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.707063,0.024480306,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.707163,0.019797979,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.707263,0.02286052,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.707363,0.0054421234,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.707463,0.02781438,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.707563,0.02336361,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.707663,0.009853884,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.707763,0.023145497,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.707863,0.015523614,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.707963,0.028685037,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.708063,0.021346191,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.708163,0.022436555,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.708263,0.022160308,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.708363,0.02480235,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.708463,0.011593672,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.708563,0.029333768,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.708663,0.04470405,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.708763,0.024339791,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.708863,0.010598508,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.708963,0.0008257588,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.709063,0.030187104,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.709163,0.023348298,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.709263,0.038389955,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.709363,0.025484823,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.709463,0.020728638,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.709563,0.029852657,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.709663,0.023712747,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.709763,0.020785246,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.709863,0.026161268,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.709963,0.025471797,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.710063,0.017461356,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.710163,0.019255534,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.710263,0.031929247,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.710363,0.034500822,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.710463,0.038787246,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.710563,0.0042451955,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.710663,0.0064377035,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.710763,0.019848974,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.710863,0.035588138,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.710963,0.020893125,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.711063,0.023941185,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.711163,0.042438723,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.711263,0.02783662,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.711363,0.024718028,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.711463,0.042286914,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.711563,0.014439346,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.711663,0.023928298,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.711763,0.04534904,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.711863,0.014702151,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.711963,0.030108254,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.712063,0.020854602,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.712163,0.024278542,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.712263,0.046527054,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.712363,0.030085322,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.712463,0.028689679,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.712563,0.02184166,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.712663,0.027885469,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.712763,0.014289826,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.712863,0.031038776,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.712963,0.019437412,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.713063,0.01615828,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.713163,0.017290562,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.713263,0.014942784,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.713363,0.0062279035,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.713463,0.02377268,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.713563,0.028340543,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.713663,0.025737235,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.713763,0.025619932,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.713863,0.026942614,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.713963,0.030569566,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.714063,0.0448896,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.714163,0.020297052,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.714263,0.037023414,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.714363,0.015599553,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.714463,0.008271584,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.714563,0.015339381,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.714663,0.010446008,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.714763,0.01015736,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.714863,0.028063742,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.714963,0.011859457,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.715063,0.014108711,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.715163,0.017667621,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.715263,0.037047803,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.715363,0.026298387,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.715463,0.010344018,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.715563,0.034344096,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.715663,0.016957918,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.715763,0.019404778,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.715863,0.011189662,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.715963,0.017151296,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.716063,0.011594989,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.716163,0.01161827,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.716263,0.020789541,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.716363,0.02364062,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.716463,0.026488164,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.716563,0.023325711,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.716663,0.04385245,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.716763,0.026069602,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.716863,0.028453689,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.716963,0.017919132,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.717063,0.034659628,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.717163,0.027351199,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.717263,0.017916985,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.717363,0.020795222,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.717463,0.03949078,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.717563,0.029327532,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.717663,0.0326817,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.717763,0.029068816,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.717863,0.018827481,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.717963,0.022522055,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.718063,0.025204904,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.718163,0.041681487,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.718263,0.020128962,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.718363,0.018344553,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.718463,0.018174177,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.718563,0.019212298,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.718663,0.015549735,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.718763,0.022889482,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.718863,0.017348487,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.718963,0.026895707,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.719063,0.018188242,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.719163,0.003676629,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.719263,0.016622154,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.719363,0.024595182,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.719463,0.042448282,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.719563,0.013317318,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.719663,0.023244021,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.719763,0.014640555,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.719863,0.02339659,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.719963,0.028641732,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.720063,0.05040974,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.720163,0.032895174,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.720263,0.01133177,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.720363,0.04425147,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.720463,0.027231056,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.720563,0.02736949,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.720663,0.03328096,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.720763,0.014690233,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.720863,0.022661114,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.720963,0.013151445,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.721063,0.02180466,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.721163,0.013975057,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.721263,0.02130739,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.721363,0.022783473,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.721463,0.021904988,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.721563,0.01873048,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.721663,0.03327625,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.721763,0.013397621,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.721863,0.017061986,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.721963,0.027220385,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.722063,0.024630725,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.722163,0.032526568,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.722263,0.018622462,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.722363,0.014543554,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.722463,0.023939384,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.722563,0.021368155,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.722663,0.01565699,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.722763,0.03517741,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.722863,0.023425138,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.722963,0.018919978,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.723063,0.023243606,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.723163,0.023563502,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.723263,0.012751315,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.723363,0.027857685,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.723463,0.024416214,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.723563,0.024331754,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.723663,0.017247813,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.723763,0.01305389,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.723863,0.042320866,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.723963,0.024215214,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.724063,0.017538125,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.724163,0.019065619,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.724263,0.021537561,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.724363,0.015932268,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.724463,0.028899133,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.724563,0.007777362,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.724663,0.029970929,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.724763,0.04343195,True,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.724863,0.028372139,False,0.03254983741790056,0.013674248475581408
2021-05-14 12:38:57.724963,0.0324913,False,0.03254983741790056,0.013674248475581408
